,price,buy,sell,volume,v,dv
2020-03-10 09:04:57.526957,264.0,0.0,111.0,111.0,111.0,29304.0
2020-03-10 09:06:00.484474,263.8,6.0,0.0,6.0,6.0,1582.8000000000002
2020-03-10 09:07:05.094396,263.2,26.0,0.0,26.0,26.0,6843.2
2020-03-10 09:08:06.648200,262.8,1.0,0.0,1.0,1.0,262.8
2020-03-10 09:09:27.536929,262.3,7.0,0.0,7.0,7.0,1836.1000000000001
2020-03-10 09:10:45.213843,261.7,0.0,25.0,25.0,25.0,6542.5
2020-03-10 09:11:46.320949,261.6,0.0,3.0,3.0,3.0,784.8000000000001
2020-03-10 09:12:45.171953,261.95,56.0,0.0,56.0,56.0,14669.199999999999
2020-03-10 09:13:41.558344,262.45,0.0,20.0,20.0,20.0,5249.0
2020-03-10 09:14:54.518357,262.5,0.0,5.0,5.0,5.0,1312.5
2020-03-10 09:16:25.267183,262.7,30.0,0.0,30.0,30.0,7881.0
2020-03-10 09:18:11.711976,262.2,3.0,0.0,3.0,3.0,786.5999999999999
2020-03-10 09:20:26.035132,262.5,0.0,22.0,22.0,22.0,5775.0
2020-03-10 09:22:13.145538,263.1,1.0,0.0,1.0,1.0,263.1
2020-03-10 09:24:25.176054,262.7,0.0,2.0,2.0,2.0,525.4
2020-03-10 09:26:58.415211,262.5,7.0,0.0,7.0,7.0,1837.5
2020-03-10 09:28:56.005960,262.15,10.0,0.0,10.0,10.0,2621.5
2020-03-10 09:31:04.316115,261.85,6.0,0.0,6.0,6.0,1571.1000000000001
2020-03-10 09:32:46.625772,261.4,0.0,20.0,20.0,20.0,5228.0
2020-03-10 09:34:26.988705,261.7,6.0,0.0,6.0,6.0,1570.1999999999998
2020-03-10 09:36:43.240958,261.85,2.0,0.0,2.0,2.0,523.7
2020-03-10 09:39:56.947430,261.5,0.0,38.0,38.0,38.0,9937.0
2020-03-10 09:42:18.021011,261.75,4.0,0.0,4.0,4.0,1047.0
2020-03-10 09:45:31.599893,262.2,2.0,0.0,2.0,2.0,524.4
2020-03-10 09:47:56.504416,262.7,1.0,0.0,1.0,1.0,262.7
2020-03-10 09:49:51.703372,262.8,0.0,5.0,5.0,5.0,1314.0
2020-03-10 09:51:11.710541,263.45,1.0,0.0,1.0,1.0,263.45
2020-03-10 09:53:19.952446,263.75,10.0,0.0,10.0,10.0,2637.5
2020-03-10 09:54:58.804692,263.55,0.0,18.0,18.0,18.0,4743.900000000001
2020-03-10 09:56:48.024754,263.8,0.0,23.0,23.0,23.0,6067.400000000001
2020-03-10 09:58:44.383316,263.9,21.0,0.0,21.0,21.0,5541.9
2020-03-10 10:01:10.771365,264.0,0.0,3.0,3.0,3.0,792.0
2020-03-10 10:03:12.817709,263.8,15.0,0.0,15.0,15.0,3957.0
2020-03-10 10:05:56.428465,264.35,28.0,0.0,28.0,28.0,7401.800000000001
2020-03-10 10:08:24.644838,264.2,0.0,9.0,9.0,9.0,2377.7999999999997
2020-03-10 10:12:01.325834,263.65,8.0,0.0,8.0,8.0,2109.2
2020-03-10 10:15:13.857769,263.75,0.0,1.0,1.0,1.0,263.75
2020-03-10 10:23:19.892747,264.5,1.0,0.0,1.0,1.0,264.5
2020-03-10 10:26:44.586981,265.1,48.0,0.0,48.0,48.0,12724.800000000001
2020-03-10 10:30:20.656617,265.35,32.0,0.0,32.0,32.0,8491.2
2020-03-10 10:33:14.421635,265.05,0.0,31.0,31.0,31.0,8216.550000000001
2020-03-10 10:37:02.834362,264.85,0.0,36.0,36.0,36.0,9534.6
2020-03-10 10:42:03.614096,264.55,1.0,0.0,1.0,1.0,264.55
2020-03-10 10:45:39.878365,264.55,11.0,0.0,11.0,11.0,2910.05
2020-03-10 10:49:40.132505,264.2,0.0,13.0,13.0,13.0,3434.6
2020-03-10 10:53:52.329568,263.95,0.0,4.0,4.0,4.0,1055.8
2020-03-10 11:01:43.728960,264.0,0.0,99.0,99.0,99.0,26136.0
2020-03-10 11:05:41.650511,263.05,0.0,50.0,50.0,50.0,13152.5
2020-03-10 11:08:45.301592,263.25,0.0,1.0,1.0,1.0,263.25
2020-03-10 11:12:39.294316,262.7,12.0,0.0,12.0,12.0,3152.3999999999996
2020-03-10 11:16:48.103297,262.9,56.0,0.0,56.0,56.0,14722.399999999998
2020-03-10 11:21:57.043475,263.15,0.0,5.0,5.0,5.0,1315.75
2020-03-10 11:27:48.069727,262.9,36.0,0.0,36.0,36.0,9464.4
2020-03-10 11:32:06.737294,262.9,27.0,0.0,27.0,27.0,7098.299999999999
